id	throwvx_bits	throwvy_bits	throwvz_bits	injury	wpoint_x	caughtact	catchingact	pickedact	pickingact
n02401	FCF568A8	FCF568A8	FCF568A8	0	0	0	0	0	0
n02402	2805F892	2805F892	2805F892	0	0	0	0	0	0
n02403	E28D41D0	E28D41D0	E28D41D0	0	0	0	0	0	0
n02404	80000000	80000000	80000000	0	0	0	0	0	0
n02405	80000000	80000000	80000000	0	0	0	0	0	0
n02406	00000000	00000000	00000000	0	0	0	0	0	0
n02407	124220D2	124220D2	124220D2	0	0	0	0	0	0
n02408	B714D340	B714D340	B714D340	0	0	0	0	0	0
n02409	80000000	80000000	80000000	0	0	0	0	0	0
n02410	5D2E8FCD	5D2E8FCD	5D2E8FCD	0	0	0	0	0	0
n02411	80000000	80000000	80000000	0	0	0	0	0	0
n02412	7E23B755	7E23B755	7E23B755	0	0	0	0	0	0
n02413	00000000	00000000	00000000	0	0	0	0	0	0
n02414	00000000	00000000	00000000	0	0	0	0	0	0
n02415	EE4B7399	EE4B7399	EE4B7399	0	0	0	0	0	0
n02416	969557DC	969557DC	969557DC	0	0	0	0	0	0
n02417	2DA864E6	2DA864E6	2DA864E6	0	0	0	0	0	0
n02418	9E358BFB	9E358BFB	9E358BFB	0	0	0	0	0	0
n02419	80000000	80000000	80000000	0	0	0	0	0	0
n02420	80000000	80000000	80000000	0	0	0	0	0	0
n02421	03005C37	03005C37	03005C37	0	0	0	0	0	0
n02422	DCB68791	DCB68791	DCB68791	0	0	0	0	0	0
n02423	AEB7FD8A	AEB7FD8A	AEB7FD8A	0	0	0	0	0	0
n02424	80000000	80000000	80000000	0	0	0	0	0	0
n02425	80000000	80000000	80000000	0	0	0	0	0	0
n02426	80000000	80000000	80000000	0	0	0	0	0	0
n02427	E7853C0D	E7853C0D	E7853C0D	0	0	0	0	0	0
n02428	80000000	80000000	80000000	0	0	0	0	0	0
n02429	FB3E5095	FB3E5095	FB3E5095	0	0	0	0	0	0
n02430	00000000	00000000	00000000	0	0	0	0	0	0
n02431	5E79E7DC	5E79E7DC	5E79E7DC	0	0	0	0	0	0
n02432	2116FD00	2116FD00	2116FD00	0	0	0	0	0	0
n02433	00000000	00000000	00000000	0	0	0	0	0	0
n02434	00000000	00000000	00000000	0	0	0	0	0	0
n02435	B16DECA7	B16DECA7	B16DECA7	0	0	0	0	0	0
n02436	00000000	00000000	00000000	0	0	0	0	0	0
n02437	80000000	80000000	80000000	0	0	0	0	0	0
n02438	FBDF1360	FBDF1360	FBDF1360	0	0	0	0	0	0
n02439	032E113A	032E113A	032E113A	0	0	0	0	0	0
n02440	7D372A63	7D372A63	7D372A63	0	0	0	0	0	0
n02441	BC7FD3B0	BC7FD3B0	BC7FD3B0	0	0	0	0	0	0
n02442	00000000	00000000	00000000	0	0	0	0	0	0
n02443	D247B1FA	D247B1FA	D247B1FA	0	0	0	0	0	0
n02444	00000000	00000000	00000000	0	0	0	0	0	0
n02445	1AB3D460	1AB3D460	1AB3D460	0	0	0	0	0	0
n02446	421685C4	421685C4	421685C4	0	0	0	0	0	0
n02447	C8A45807	C8A45807	C8A45807	0	0	0	0	0	0
n02448	0112B50D	0112B50D	0112B50D	0	0	0	0	0	0
n02449	5B360579	5B360579	5B360579	0	0	0	0	0	0
n02450	E85DDCDF	E85DDCDF	E85DDCDF	0	0	0	0	0	0
n02451	0205E0EA	0205E0EA	0205E0EA	0	0	0	0	0	0
n02452	00000008	00000008	00000008	0	0	0	0	0	0
n02453	B749A000	B749A000	B749A000	0	0	0	0	0	0
n02454	DEF68E20	DEF68E20	DEF68E20	0	0	0	0	0	0
n02455	25B44800	25B44800	25B44800	0	0	0	0	0	0
n02456	8246D052	8246D052	8246D052	0	0	0	0	0	0
n02457	B8952C15	B8952C15	B8952C15	0	0	0	0	0	0
n02458	D1D08EAF	D1D08EAF	D1D08EAF	0	0	0	0	0	0
n02459	80000000	80000000	80000000	0	0	0	0	0	0
n02460	68DCA354	68DCA354	68DCA354	0	0	0	0	0	0
n02461	80000004	80000004	80000004	0	0	0	0	0	0
n02462	00000000	00000000	00000000	0	0	0	0	0	0
n02463	58A29445	58A29445	58A29445	0	0	0	0	0	0
n02464	7AF99517	7AF99517	7AF99517	0	0	0	0	0	0
n02465	05159C13	05159C13	05159C13	0	0	0	0	0	0
n02466	B4D2B3E5	B4D2B3E5	B4D2B3E5	0	0	0	0	0	0
n02467	EFDF7A9E	EFDF7A9E	EFDF7A9E	0	0	0	0	0	0
n02468	BE766A82	BE766A82	BE766A82	0	0	0	0	0	0
n02469	00000000	00000000	00000000	0	0	0	0	0	0
n02470	EF2C0000	EF2C0000	EF2C0000	0	0	0	0	0	0
n02471	80000000	80000000	80000000	0	0	0	0	0	0
n02472	800026C2	800026C2	800026C2	0	0	0	0	0	0
n02473	5EDC6AE8	5EDC6AE8	5EDC6AE8	0	0	0	0	0	0
n02474	80000000	80000000	80000000	0	0	0	0	0	0
n02475	67526960	67526960	67526960	0	0	0	0	0	0
n02476	00000000	00000000	00000000	0	0	0	0	0	0
n02477	9932FB44	9932FB44	9932FB44	0	0	0	0	0	0
n02478	E93152DF	E93152DF	E93152DF	0	0	0	0	0	0
n02479	00000000	00000000	00000000	0	0	0	0	0	0
n02480	26A96A81	26A96A81	26A96A81	0	0	0	0	0	0
n02481	6F255B24	6F255B24	6F255B24	0	0	0	0	0	0
n02482	78264816	78264816	78264816	0	0	0	0	0	0
n02483	00000000	00000000	00000000	0	0	0	0	0	0
n02484	00000000	00000000	00000000	0	0	0	0	0	0
n02485	E80EB25C	E80EB25C	E80EB25C	0	0	0	0	0	0
n02486	950AD640	950AD640	950AD640	0	0	0	0	0	0
n02487	2F6B09EE	2F6B09EE	2F6B09EE	0	0	0	0	0	0
n02488	00000000	00000000	00000000	0	0	0	0	0	0
n02489	DF88D9D0	DF88D9D0	DF88D9D0	0	0	0	0	0	0
n02490	B0778C00	B0778C00	B0778C00	0	0	0	0	0	0
n02491	CC0375EB	CC0375EB	CC0375EB	0	0	0	0	0	0
n02492	F369F3C3	F369F3C3	F369F3C3	0	0	0	0	0	0
n02493	144AE978	144AE978	144AE978	0	0	0	0	0	0
n02494	DCBFFB80	DCBFFB80	DCBFFB80	0	0	0	0	0	0
n02495	3E65C2D5	3E65C2D5	3E65C2D5	0	0	0	0	0	0
n02496	80000001	80000001	80000001	0	0	0	0	0	0
n02497	31131FD2	31131FD2	31131FD2	0	0	0	0	0	0
n02498	A56400E8	A56400E8	A56400E8	0	0	0	0	0	0
n02499	80000000	80000000	80000000	0	0	0	0	0	0
n02500	18BA30CD	18BA30CD	18BA30CD	0	0	0	0	0	0
n02501	00000000	00000000	00000000	0	0	0	0	0	0
n02502	BB42C487	BB42C487	BB42C487	0	0	0	0	0	0
n02503	AB05AA1E	AB05AA1E	AB05AA1E	0	0	0	0	0	0
n02504	00000000	00000000	00000000	0	0	0	0	0	0
n02505	05554FB8	05554FB8	05554FB8	0	0	0	0	0	0
n02506	490521DE	490521DE	490521DE	0	0	0	0	0	0
n02507	00000000	00000000	00000000	0	0	0	0	0	0
n02508	545BE000	545BE000	545BE000	0	0	0	0	0	0
n02509	10A00000	10A00000	10A00000	0	0	0	0	0	0
n02510	C4E2C915	C4E2C915	C4E2C915	0	0	0	0	0	0
n02511	00000000	00000000	00000000	0	0	0	0	0	0
n02512	3C7BD2B9	3C7BD2B9	3C7BD2B9	0	0	0	0	0	0
n02513	70611819	70611819	70611819	0	0	0	0	0	0
n02514	00000000	00000000	00000000	0	0	0	0	0	0
n02515	80000000	80000000	80000000	0	0	0	0	0	0
n02516	00090FF1	00090FF1	00090FF1	0	0	0	0	0	0
n02517	00000000	00000000	00000000	0	0	0	0	0	0
n02518	00000000	00000000	00000000	0	0	0	0	0	0
n02519	D6796000	D6796000	D6796000	0	0	0	0	0	0
n02520	C50CEECF	C50CEECF	C50CEECF	0	0	0	0	0	0
n02521	BF12EA3F	BF12EA3F	BF12EA3F	0	0	0	0	0	0
n02522	80000000	80000000	80000000	0	0	0	0	0	0
n02523	7A7F3230	7A7F3230	7A7F3230	0	0	0	0	0	0
n02524	00000000	00000000	00000000	0	0	0	0	0	0
n02525	00000000	00000000	00000000	0	0	0	0	0	0
n02526	BAE51800	BAE51800	BAE51800	0	0	0	0	0	0
n02527	80000003	80000003	80000003	0	0	0	0	0	0
n02528	80000000	80000000	80000000	0	0	0	0	0	0
n02529	F555E800	F555E800	F555E800	0	0	0	0	0	0
n02530	03D09E11	03D09E11	03D09E11	0	0	0	0	0	0
n02531	2255070A	2255070A	2255070A	0	0	0	0	0	0
n02532	DB740000	DB740000	DB740000	0	0	0	0	0	0
n02533	848E668F	848E668F	848E668F	0	0	0	0	0	0
n02534	C84CB120	C84CB120	C84CB120	0	0	0	0	0	0
n02535	FB4D7DF7	FB4D7DF7	FB4D7DF7	0	0	0	0	0	0
n02536	00000000	00000000	00000000	0	0	0	0	0	0
n02537	00000012	00000012	00000012	0	0	0	0	0	0
n02538	12C8F23F	12C8F23F	12C8F23F	0	0	0	0	0	0
n02539	B63CE5A5	B63CE5A5	B63CE5A5	0	0	0	0	0	0
n02540	00000000	00000000	00000000	0	0	0	0	0	0
n02541	8D79BB84	8D79BB84	8D79BB84	0	0	0	0	0	0
n02542	00000000	00000000	00000000	0	0	0	0	0	0
n02543	D1FD4965	D1FD4965	D1FD4965	0	0	0	0	0	0
n02544	1D3900BD	1D3900BD	1D3900BD	0	0	0	0	0	0
n02545	00000000	00000000	00000000	0	0	0	0	0	0
n02546	80000000	80000000	80000000	0	0	0	0	0	0
n02547	DD350000	DD350000	DD350000	0	0	0	0	0	0
n02548	80000000	80000000	80000000	0	0	0	0	0	0
n02549	00000004	00000004	00000004	0	0	0	0	0	0
n02550	4FECF93F	4FECF93F	4FECF93F	0	0	0	0	0	0
n02551	43D2CFE3	43D2CFE3	43D2CFE3	0	0	0	0	0	0
n02552	6327551E	6327551E	6327551E	0	0	0	0	0	0
n02553	80000000	80000000	80000000	0	0	0	0	0	0
n02554	00000000	00000000	00000000	0	0	0	0	0	0
n02555	80000000	80000000	80000000	0	0	0	0	0	0
n02556	00000000	00000000	00000000	0	0	0	0	0	0
n02557	B4D6C06F	B4D6C06F	B4D6C06F	0	0	0	0	0	0
n02558	C7EE6A73	C7EE6A73	C7EE6A73	0	0	0	0	0	0
n02559	498C45E5	498C45E5	498C45E5	0	0	0	0	0	0
n02560	82903034	82903034	82903034	0	0	0	0	0	0
n02561	00000000	00000000	00000000	0	0	0	0	0	0
n02562	2FC1B280	2FC1B280	2FC1B280	0	0	0	0	0	0
n02563	CFC95F19	CFC95F19	CFC95F19	0	0	0	0	0	0
n02564	5D17EBEC	5D17EBEC	5D17EBEC	0	0	0	0	0	0
n02565	00000000	00000000	00000000	0	0	0	0	0	0
n02566	A7600000	A7600000	A7600000	0	0	0	0	0	0
n02567	00000000	00000000	00000000	0	0	0	0	0	0
n02568	070A7A00	070A7A00	070A7A00	0	0	0	0	0	0
n02569	00000000	00000000	00000000	0	0	0	0	0	0
n02570	3A9E313E	3A9E313E	3A9E313E	0	0	0	0	0	0
n02571	00000000	00000000	00000000	0	0	0	0	0	0
n02572	80000000	80000000	80000000	0	0	0	0	0	0
n02573	00000000	00000000	00000000	0	0	0	0	0	0
n02574	00000000	00000000	00000000	0	0	0	0	0	0
n02575	37C40594	37C40594	37C40594	0	0	0	0	0	0
n02576	00000000	00000000	00000000	0	0	0	0	0	0
n02577	5F9FAE60	5F9FAE60	5F9FAE60	0	0	0	0	0	0
n02578	0FDC2C80	0FDC2C80	0FDC2C80	0	0	0	0	0	0
n02579	96204BE0	96204BE0	96204BE0	0	0	0	0	0	0
n02580	80004DDD	80004DDD	80004DDD	0	0	0	0	0	0
n02581	00000000	00000000	00000000	0	0	0	0	0	0
n02582	00000000	00000000	00000000	0	0	0	0	0	0
n02583	3004237C	3004237C	3004237C	0	0	0	0	0	0
n02584	00000000	00000000	00000000	0	0	0	0	0	0
n02585	DCD31EB8	DCD31EB8	DCD31EB8	0	0	0	0	0	0
n02586	80000000	80000000	80000000	0	0	0	0	0	0
n02587	E734F85B	E734F85B	E734F85B	0	0	0	0	0	0
n02588	80000000	80000000	80000000	0	0	0	0	0	0
n02589	DD7638C0	DD7638C0	DD7638C0	0	0	0	0	0	0
n02590	63D9E746	63D9E746	63D9E746	0	0	0	0	0	0
n02591	2B163EE5	2B163EE5	2B163EE5	0	0	0	0	0	0
n02592	800F1734	800F1734	800F1734	0	0	0	0	0	0
n02593	00000000	00000000	00000000	0	0	0	0	0	0
n02594	86909362	86909362	86909362	0	0	0	0	0	0
n02595	00000000	00000000	00000000	0	0	0	0	0	0
n02596	80000005	80000005	80000005	0	0	0	0	0	0
n02597	D9AFCBE8	D9AFCBE8	D9AFCBE8	0	0	0	0	0	0
n02598	8013B7D9	8013B7D9	8013B7D9	0	0	0	0	0	0
n02599	00000000	00000000	00000000	0	0	0	0	0	0
n02600	7EC00000	7EC00000	7EC00000	0	0	0	0	0	0
n02601	94800000	94800000	94800000	0	0	0	0	0	0
n02602	00000000	00000000	00000000	0	0	0	0	0	0
n02603	00000000	00000000	00000000	0	0	0	0	0	0
n02604	FBDDD084	FBDDD084	FBDDD084	0	0	0	0	0	0
n02605	DEC5E199	DEC5E199	DEC5E199	0	0	0	0	0	0
n02606	80000000	80000000	80000000	0	0	0	0	0	0
n02607	00000000	00000000	00000000	0	0	0	0	0	0
n02608	F3EC0F53	F3EC0F53	F3EC0F53	0	0	0	0	0	0
n02609	AE116F44	AE116F44	AE116F44	0	0	0	0	0	0
n02610	00000000	00000000	00000000	0	0	0	0	0	0
n02611	BB3928FD	BB3928FD	BB3928FD	0	0	0	0	0	0
n02612	00000000	00000000	00000000	0	0	0	0	0	0
n02613	80000000	80000000	80000000	0	0	0	0	0	0
n02614	5E0ECE6A	5E0ECE6A	5E0ECE6A	0	0	0	0	0	0
n02615	B0E58C36	B0E58C36	B0E58C36	0	0	0	0	0	0
n02616	E4C97B94	E4C97B94	E4C97B94	0	0	0	0	0	0
n02617	AE12C256	AE12C256	AE12C256	0	0	0	0	0	0
n02618	00000000	00000000	00000000	0	0	0	0	0	0
n02619	80000000	80000000	80000000	0	0	0	0	0	0
n02620	00000000	00000000	00000000	0	0	0	0	0	0
n02621	81F80000	81F80000	81F80000	0	0	0	0	0	0
n02622	C9C79145	C9C79145	C9C79145	0	0	0	0	0	0
n02623	00000000	00000000	00000000	0	0	0	0	0	0
n02624	ABDD4DEA	ABDD4DEA	ABDD4DEA	0	0	0	0	0	0
n02625	00000A4A	00000A4A	00000A4A	0	0	0	0	0	0
n02626	B9D20848	B9D20848	B9D20848	0	0	0	0	0	0
n02627	80000000	80000000	80000000	0	0	0	0	0	0
n02628	CDFE7AE0	CDFE7AE0	CDFE7AE0	0	0	0	0	0	0
n02629	DA2E8582	DA2E8582	DA2E8582	0	0	0	0	0	0
n02630	FC364083	FC364083	FC364083	0	0	0	0	0	0
n02631	C5420F62	C5420F62	C5420F62	0	0	0	0	0	0
n02632	551414FC	551414FC	551414FC	0	0	0	0	0	0
n02633	80000002	80000002	80000002	0	0	0	0	0	0
n02634	58C2E831	58C2E831	58C2E831	0	0	0	0	0	0
n02635	00000000	00000000	00000000	0	0	0	0	0	0
n02636	3D0BE2E1	3D0BE2E1	3D0BE2E1	0	0	0	0	0	0
n02637	00000000	00000000	00000000	0	0	0	0	0	0
n02638	00000000	00000000	00000000	0	0	0	0	0	0
n02639	A4D395FE	A4D395FE	A4D395FE	0	0	0	0	0	0
n02640	A1264B75	A1264B75	A1264B75	0	0	0	0	0	0
n02641	2E85557F	2E85557F	2E85557F	0	0	0	0	0	0
n02642	00000000	00000000	00000000	0	0	0	0	0	0
n02643	00000000	00000000	00000000	0	0	0	0	0	0
n02644	61F08173	61F08173	61F08173	0	0	0	0	0	0
n02645	73154EF4	73154EF4	73154EF4	0	0	0	0	0	0
n02646	80000000	80000000	80000000	0	0	0	0	0	0
n02647	B6405FD4	B6405FD4	B6405FD4	0	0	0	0	0	0
n02648	80000000	80000000	80000000	0	0	0	0	0	0
n02649	7546A300	7546A300	7546A300	0	0	0	0	0	0
n02650	00000000	00000000	00000000	0	0	0	0	0	0
n02651	D5A26C0A	D5A26C0A	D5A26C0A	0	0	0	0	0	0
n02652	00000000	00000000	00000000	0	0	0	0	0	0
n02653	429E2032	429E2032	429E2032	0	0	0	0	0	0
n02654	A58B04D3	A58B04D3	A58B04D3	0	0	0	0	0	0
n02655	00000000	00000000	00000000	0	0	0	0	0	0
n02656	80000000	80000000	80000000	0	0	0	0	0	0
n02657	58E49A8E	58E49A8E	58E49A8E	0	0	0	0	0	0
n02658	D3480000	D3480000	D3480000	0	0	0	0	0	0
n02659	46D9CE11	46D9CE11	46D9CE11	0	0	0	0	0	0
n02660	54AEBA7E	54AEBA7E	54AEBA7E	0	0	0	0	0	0
n02661	80000000	80000000	80000000	0	0	0	0	0	0
n02662	64FC8804	64FC8804	64FC8804	0	0	0	0	0	0
n02663	00000000	00000000	00000000	0	0	0	0	0	0
n02664	80000000	80000000	80000000	0	0	0	0	0	0
n02665	80000000	80000000	80000000	0	0	0	0	0	0
n02666	00000000	00000000	00000000	0	0	0	0	0	0
n02667	00000000	00000000	00000000	0	0	0	0	0	0
n02668	00000000	00000000	00000000	0	0	0	0	0	0
n02669	93C6FEE1	93C6FEE1	93C6FEE1	0	0	0	0	0	0
n02670	00000000	00000000	00000000	0	0	0	0	0	0
n02671	74D8F5EE	74D8F5EE	74D8F5EE	0	0	0	0	0	0
n02672	80000000	80000000	80000000	0	0	0	0	0	0
n02673	00000000	00000000	00000000	0	0	0	0	0	0
n02674	CA3C43CA	CA3C43CA	CA3C43CA	0	0	0	0	0	0
n02675	80000000	80000000	80000000	0	0	0	0	0	0
n02676	7F200000	7F200000	7F200000	0	0	0	0	0	0
n02677	00000000	00000000	00000000	0	0	0	0	0	0
n02678	E4275661	E4275661	E4275661	0	0	0	0	0	0
n02679	983338C5	983338C5	983338C5	0	0	0	0	0	0
n02680	722C6B3B	722C6B3B	722C6B3B	0	0	0	0	0	0
n02681	80000000	80000000	80000000	0	0	0	0	0	0
n02682	00000000	00000000	00000000	0	0	0	0	0	0
n02683	19CE449B	19CE449B	19CE449B	0	0	0	0	0	0
n02684	00000000	00000000	00000000	0	0	0	0	0	0
n02685	03C00000	03C00000	03C00000	0	0	0	0	0	0
n02686	00000000	00000000	00000000	0	0	0	0	0	0
n02687	80000000	80000000	80000000	0	0	0	0	0	0
n02688	80000000	80000000	80000000	0	0	0	0	0	0
n02689	172CC000	172CC000	172CC000	0	0	0	0	0	0
n02690	9D9DA128	9D9DA128	9D9DA128	0	0	0	0	0	0
n02691	FD02FA7D	FD02FA7D	FD02FA7D	0	0	0	0	0	0
n02692	00000000	00000000	00000000	0	0	0	0	0	0
n02693	80000000	80000000	80000000	0	0	0	0	0	0
n02694	00000000	00000000	00000000	0	0	0	0	0	0
n02695	D1CEE9EC	D1CEE9EC	D1CEE9EC	0	0	0	0	0	0
n02696	00000001	00000001	00000001	0	0	0	0	0	0
n02697	80000000	80000000	80000000	0	0	0	0	0	0
n02698	47DF568B	47DF568B	47DF568B	0	0	0	0	0	0
n02699	00000000	00000000	00000000	0	0	0	0	0	0
n02700	80000000	80000000	80000000	0	0	0	0	0	0
n02701	00000000	00000000	00000000	0	0	0	0	0	0
n02702	1F28A750	1F28A750	1F28A750	0	0	0	0	0	0
n02703	00000000	00000000	00000000	0	0	0	0	0	0
n02704	00000000	00000000	00000000	0	0	0	0	0	0
n02705	540614A4	540614A4	540614A4	0	0	0	0	0	0
n02706	2A0D81EB	2A0D81EB	2A0D81EB	0	0	0	0	0	0
n02707	80000000	80000000	80000000	0	0	0	0	0	0
n02708	007E8000	007E8000	007E8000	0	0	0	0	0	0
n02709	5AC4C35F	5AC4C35F	5AC4C35F	0	0	0	0	0	0
n02710	8241ACC9	8241ACC9	8241ACC9	0	0	0	0	0	0
n02711	1FF9D6E7	1FF9D6E7	1FF9D6E7	0	0	0	0	0	0
n02712	82724029	82724029	82724029	0	0	0	0	0	0
n02713	E5653732	E5653732	E5653732	0	0	0	0	0	0
n02714	94746D90	94746D90	94746D90	0	0	0	0	0	0
n02715	80000000	80000000	80000000	0	0	0	0	0	0
n02716	00000000	00000000	00000000	0	0	0	0	0	0
n02717	00000000	00000000	00000000	0	0	0	0	0	0
n02718	1C947741	1C947741	1C947741	0	0	0	0	0	0
n02719	00000000	00000000	00000000	0	0	0	0	0	0
n02720	00000000	00000000	00000000	0	0	0	0	0	0
n02721	80000000	80000000	80000000	0	0	0	0	0	0
n02722	D348D6BB	D348D6BB	D348D6BB	0	0	0	0	0	0
n02723	D2F7C3B1	D2F7C3B1	D2F7C3B1	0	0	0	0	0	0
n02724	54026474	54026474	54026474	0	0	0	0	0	0
n02725	D68E4DAC	D68E4DAC	D68E4DAC	0	0	0	0	0	0
n02726	D6859D20	D6859D20	D6859D20	0	0	0	0	0	0
n02727	D5BA4717	D5BA4717	D5BA4717	0	0	0	0	0	0
n02728	D36B99E2	D36B99E2	D36B99E2	0	0	0	0	0	0
n02729	5668C0B2	5668C0B2	5668C0B2	0	0	0	0	0	0
n02730	D31F1672	D31F1672	D31F1672	0	0	0	0	0	0
n02731	5662D2F1	5662D2F1	5662D2F1	0	0	0	0	0	0
n02732	50BF2310	50BF2310	50BF2310	0	0	0	0	0	0
n02733	52CFBE27	52CFBE27	52CFBE27	0	0	0	0	0	0
n02734	D308B872	D308B872	D308B872	0	0	0	0	0	0
n02735	53156EE9	53156EE9	53156EE9	0	0	0	0	0	0
n02736	D29A9AA0	D29A9AA0	D29A9AA0	0	0	0	0	0	0
n02737	D6A126F6	D6A126F6	D6A126F6	0	0	0	0	0	0
n02738	D3029CF5	D3029CF5	D3029CF5	0	0	0	0	0	0
n02739	00000000	00000000	00000000	0	0	0	0	0	0
n02740	D2EA1BED	D2EA1BED	D2EA1BED	0	0	0	0	0	0
n02741	00000000	00000000	00000000	0	0	0	0	0	0
n02742	D3453B15	D3453B15	D3453B15	0	0	0	0	0	0
n02743	56121B6C	56121B6C	56121B6C	0	0	0	0	0	0
n02744	53190634	53190634	53190634	0	0	0	0	0	0
n02745	00000000	00000000	00000000	0	0	0	0	0	0
n02746	D33CFE07	D33CFE07	D33CFE07	0	0	0	0	0	0
n02747	00000000	00000000	00000000	0	0	0	0	0	0
n02748	D11EC6AA	D11EC6AA	D11EC6AA	0	0	0	0	0	0
n02749	D3619D82	D3619D82	D3619D82	0	0	0	0	0	0
n02750	D08B8AA9	D08B8AA9	D08B8AA9	0	0	0	0	0	0
n02751	00000000	00000000	00000000	0	0	0	0	0	0
n02752	5688CEC6	5688CEC6	5688CEC6	0	0	0	0	0	0
n02753	D2C7803E	D2C7803E	D2C7803E	0	0	0	0	0	0
n02754	00000000	00000000	00000000	0	0	0	0	0	0
n02755	00000000	00000000	00000000	0	0	0	0	0	0
n02756	00000000	00000000	00000000	0	0	0	0	0	0
n02757	00000000	00000000	00000000	0	0	0	0	0	0
n02758	00000000	00000000	00000000	0	0	0	0	0	0
n02759	D357B9E7	D357B9E7	D357B9E7	0	0	0	0	0	0
n02760	568DA5CD	568DA5CD	568DA5CD	0	0	0	0	0	0
n02761	D60AF947	D60AF947	D60AF947	0	0	0	0	0	0
n02762	00000000	00000000	00000000	0	0	0	0	0	0
n02763	5226B246	5226B246	5226B246	0	0	0	0	0	0
n02764	D6198BFC	D6198BFC	D6198BFC	0	0	0	0	0	0
n02765	00000000	00000000	00000000	0	0	0	0	0	0
n02766	535B5112	535B5112	535B5112	0	0	0	0	0	0
n02767	53101207	53101207	53101207	0	0	0	0	0	0
n02768	5331E2AC	5331E2AC	5331E2AC	0	0	0	0	0	0
n02769	56AE3A1A	56AE3A1A	56AE3A1A	0	0	0	0	0	0
n02770	528164FB	528164FB	528164FB	0	0	0	0	0	0
n02771	568ACDD3	568ACDD3	568ACDD3	0	0	0	0	0	0
n02772	56A785AD	56A785AD	56A785AD	0	0	0	0	0	0
n02773	521D3CCC	521D3CCC	521D3CCC	0	0	0	0	0	0
n02774	00000000	00000000	00000000	0	0	0	0	0	0
n02775	D6735704	D6735704	D6735704	0	0	0	0	0	0
n02776	D22FD847	D22FD847	D22FD847	0	0	0	0	0	0
n02777	565F1306	565F1306	565F1306	0	0	0	0	0	0
n02778	D2471C6F	D2471C6F	D2471C6F	0	0	0	0	0	0
n02779	00000000	00000000	00000000	0	0	0	0	0	0
n02780	D265B966	D265B966	D265B966	0	0	0	0	0	0
n02781	D31C0D35	D31C0D35	D31C0D35	0	0	0	0	0	0
n02782	D6520ABE	D6520ABE	D6520ABE	0	0	0	0	0	0
n02783	D2AF8415	D2AF8415	D2AF8415	0	0	0	0	0	0
n02784	D3139FD9	D3139FD9	D3139FD9	0	0	0	0	0	0
n02785	565B209C	565B209C	565B209C	0	0	0	0	0	0
n02786	535127ED	535127ED	535127ED	0	0	0	0	0	0
n02787	00000000	00000000	00000000	0	0	0	0	0	0
n02788	D3507CB6	D3507CB6	D3507CB6	0	0	0	0	0	0
n02789	D5D32BFA	D5D32BFA	D5D32BFA	0	0	0	0	0	0
n02790	00000000	00000000	00000000	0	0	0	0	0	0
n02791	00000000	00000000	00000000	0	0	0	0	0	0
n02792	55CBD76A	55CBD76A	55CBD76A	0	0	0	0	0	0
n02793	D29F8379	D29F8379	D29F8379	0	0	0	0	0	0
n02794	56B6BC89	56B6BC89	56B6BC89	0	0	0	0	0	0
n02795	D3287F3A	D3287F3A	D3287F3A	0	0	0	0	0	0
n02796	D3449F54	D3449F54	D3449F54	0	0	0	0	0	0
n02797	00000000	00000000	00000000	0	0	0	0	0	0
n02798	00000000	00000000	00000000	0	0	0	0	0	0
n02799	D12A1853	D12A1853	D12A1853	0	0	0	0	0	0
n02800	53560573	53560573	53560573	0	0	0	0	0	0
n02801	D5569BCB	D5569BCB	D5569BCB	0	0	0	0	0	0
n02802	52BEB7BC	52BEB7BC	52BEB7BC	0	0	0	0	0	0
n02803	00000000	00000000	00000000	0	0	0	0	0	0
n02804	D218CD2C	D218CD2C	D218CD2C	0	0	0	0	0	0
n02805	D18158E8	D18158E8	D18158E8	0	0	0	0	0	0
n02806	5678B279	5678B279	5678B279	0	0	0	0	0	0
n02807	D37D54EF	D37D54EF	D37D54EF	0	0	0	0	0	0
n02808	56AE09B5	56AE09B5	56AE09B5	0	0	0	0	0	0
n02809	00000000	00000000	00000000	0	0	0	0	0	0
n02810	536FD736	536FD736	536FD736	0	0	0	0	0	0
n02811	D3566C93	D3566C93	D3566C93	0	0	0	0	0	0
n02812	D504690E	D504690E	D504690E	0	0	0	0	0	0
n02813	00000000	00000000	00000000	0	0	0	0	0	0
n02814	D25753DB	D25753DB	D25753DB	0	0	0	0	0	0
n02815	5326A14C	5326A14C	5326A14C	0	0	0	0	0	0
n02816	5338B296	5338B296	5338B296	0	0	0	0	0	0
n02817	D37910FB	D37910FB	D37910FB	0	0	0	0	0	0
n02818	D13042AE	D13042AE	D13042AE	0	0	0	0	0	0
n02819	53497C81	53497C81	53497C81	0	0	0	0	0	0
n02820	00000000	00000000	00000000	0	0	0	0	0	0
n02821	53603D94	53603D94	53603D94	0	0	0	0	0	0
n02822	00000000	00000000	00000000	0	0	0	0	0	0
n02823	D32045A0	D32045A0	D32045A0	0	0	0	0	0	0
n02824	D33FC3C7	D33FC3C7	D33FC3C7	0	0	0	0	0	0
n02825	D314CFB3	D314CFB3	D314CFB3	0	0	0	0	0	0
n02826	00000000	00000000	00000000	0	0	0	0	0	0
n02827	D681F604	D681F604	D681F604	0	0	0	0	0	0
n02828	00000000	00000000	00000000	0	0	0	0	0	0
n02829	D31993F7	D31993F7	D31993F7	0	0	0	0	0	0
